미인,이럴거면,유혹의 소나타,미워요,잔소리,Love Love Love,안녕,흰눈,추억은 사랑을 닮아,사랑…후에,So Hot,하루 하루,Love,Nobody,서커스,마지막인사,사랑과 전쟁,U-Go-Girl,천국,가지마 가지마,Gee,I Don't Care,Abracadabra,HeartBreaker,Again&Again,심장이 없어,사랑비,Fire,쏘리 쏘리,Lollipop,Bad Girl Good Girl,잔소리,죽을 만큼 아파서,못해,죽어도 못 보내,Oh!,2 Different Tears,너 때문에 미쳐,밥만 잘 먹더라,Go Away,Roly-Poly,바람났어,내가 제일 잘 나가,비가 오는 날엔,TV를 껐네…,So Cool,UGLY,좋은 날,살다가 한번쯤,안녕이라고 말하지마,강남스타일,나혼자,벚꽃 엔딩,Loving U,FANTASTIC BABY,I Love  You,정말로 사랑한다면,Heaven,하루 끝,첫사랑,자니,눈물,NoNoNo,눈물샤워,물음표,Give It To Me,이름이 뭐예요?,모노드라마,My Love,있다 없으니까,썸,야생화,눈. 코. 입,금요일에 만나요,한여름밤의 꿀,봄 사랑 벚꽃 말고,Mr.Chu,너의 의미,Something,200%,뱅뱅뱅,같은 시간 속의 너,꺼내 먹어요,이럴거면 그러지말지,위잉위잉,LOSER,BAE BAE,그냥,양화대교,우연히 봄
,,,,,16,,,,,,21.5,27,,14,24.5,,15.5,,,25.5,25.5,,,,25,,,21.5,,,,23,,,,,,,,,,,,22,,,,,,,,,23,15,22.5,,,,,21.5,24.5,,12.5,,,16,,,,,,,,26.5,,,,,28,,,,,26,,,,,22
,,,,,16,,,,,,26.5,27,,14,23,,15.5,,,17.5,25.5,,,,26,,,19,,,,24,,,,,,,,,,,,22.5,,,,,,,,,23,15,22.5,,,,,24,24.5,,12.5,,,15,,,,,,,,26.5,,,,,28,,,,,26,,,,,26
,,,,,16,,,,,,26.5,26,,14,24.5,,17,,,25.5,27,,,,25,,,18.5,,,,28,,,,,,,,,,,,22,,,,,,,,,23,15,26.5,,,,,22.5,27,,12.5,,,16,,,,,,,,25.5,,,,,28,,,,,26,,,,,24.5
,,,,,16,,,,,,25.5,26,,17.5,23,,18,,,25.5,23,,,,24,,,17.5,,,,26,,,,,,,,,,,,19.5,,,,,,,,,23,15,22.5,,,,,22.5,26.5,,12.5,,,13,,,,,,,,26.5,,,,,28,,,,,28,,,,,24.5
,,,,,16,,,,,,25.5,26,,19,24.5,,18,,,25.5,23,,,,25,,,17.5,,,,27,,,,,,,,,,,,22,,,,,,,,,23,15,24,,,,,22.5,27,,12.5,,,13,,,,,,,,28,,,,,28,,,,,26,,,,,22.5
,,,,,16,,,,,,24.5,26,,20,24.5,,18,,,18.5,23,,,,26,,,17.5,,,,26,,,,,,,,,,,,22,,,,,,,,,28.5,15,25,,,,,24,28.5,,12.5,,,16,,,,,,,,28.5,,,,,28,,,,,28,,,,,22.5
,,,,,16,,,,,,25.5,26,,20,24.5,,18,,,25.5,23,,,,25,,,17.5,,,,25.5,,,,,,,,,,,,24,,,,,,,,,30,15,24,,,,,22.5,28.5,,12.5,,,16,,,,,,,,28,,,,,28,,,,,26,,,,,26
,,,,,16,,,,,,26.5,25.5,,20,22.5,,12.5,,,16,23,,,,24,,,21.5,,,,26,,,,,,,,,,,,22,,,,,,,,,28.5,15,22.5,,,,,22.5,27,,12.5,,,16,,,,,,,,26.5,,,,,28,,,,,25,,,,,25
,,,,,16,,,,,,25.5,25.5,,20,22.5,,17,,,21.5,23,,,,24,,,17.5,,,,24,,,,,,,,,,,,21,,,,,,,,,27,15,25,,,,,21.5,24.5,,12.5,,,13,,,,,,,,25.5,,,,,24,,,,,25,,,,,25
,,,,,16,,,,,,24.5,25.5,,17.5,20,,18,,,20,24.5,,,,25,,,19,,,,24,,,,,,,,,,,,26.5,,,,,,,,,26,12,25,,,,,19.5,31.5,,12.5,,,12,,,,,,,,25.5,,,,,24,,,,,24,,,,,23
,,,,,16,,,,,,22.5,26,,19,24.5,,19,,,18.5,23,,,,26,,,18.5,,,,28.5,,,,,,,,,,,,29,,,,,,,,,,15,24,,,,,24.5,30,,12.5,,,13,,,,,,,,18.5,,,,,25.5,,,,,24,,,,,24
,,,,,16,,,,,,21.5,26,,20,23,,12.5,,,24.5,23,,,,26.5,,,17.5,,,,28,,,,,,,,,,,,26.5,,,,,,,,,,15,22.5,,,,,24,29.5,,12.5,,,20,,,,,,,,17,,,,,25.5,,,,,15,,,,,25
,,,,,16,,,,,,21.5,28,,20,22.5,,17,,,20,23,,,,26.5,,,19,,,,25.5,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,22.5,29.5,,12.5,,,19,,,,,,,,18.5,,,,,26.5,,,,,15,,,,,26
,,,,,16,,,,,,21.5,28,,20,23,,18,,,25.5,23,,,,26.5,,,18.5,,,,21.5,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,21.5,29.5,,12.5,,,17.5,,,,,,,,17,,,,,25.5,,,,,15,,,,,27
,,,,,16,,,,,,21.5,28,,22,23,,18,,,18.5,24.5,,,,26,,,17.5,,,,26.5,,,,,,,,,,,,,,,,,,,,,,12,24,,,,,22.5,28.5,,12.5,,,19,,,,,,,,18.5,,,,,24,,,,,18,,,,,23
,,,,,16,,,,,,22.5,28,,21.5,23,,19,,,16,22.5,,,,26,,,19,,,,25.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,21.5,27,,12.5,,,19,,,,,,,,15.5,,,,,25.5,,,,,19,,,,,27
,,,,,21.5,,,,,,22.5,27,,20,24.5,,19.5,,,21.5,23,,,,25,,,18.5,,,,24.5,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,21.5,24.5,,12.5,,,19,,,,,,,,25.5,,,,,24,,,,,18,,,,,26
,,,,,25.5,,,,,,24.5,27,,21.5,25.5,,12.5,,,20,24.5,,,,25,,,17.5,,,,24,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,25.5,,12.5,,,17.5,,,,,,,,24,,,,,25.5,,,,,19,,,,,25
,,,,,24.5,,,,,,24.5,27,,19,24.5,,19.5,,,18.5,25.5,,,,24,,,21.5,,,,22.5,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,27,,12.5,,,16,,,,,,,,25.5,,,,,26.5,,,,,18,,,,,26
,,,,,20,,,,,,21.5,27,,20,23,,12.5,,,24.5,25.5,,,,24,,,17.5,,,,24,,,,,,,,,,,,,,,,,,,,,,12,22.5,,,,,,25.5,,12.5,,,17.5,,,,,,,,24,,,,,25.5,,,,,19,,,,,26
,,,,,27,,,,,,21.5,27,,21.5,25.5,,17,,,21.5,25.5,,,,25,,,19,,,,26.5,,,,,,,,,,,,,,,,,,,,,,19,25,,,,,,27,,12.5,,,16,,,,,,,,25.5,,,,,25.5,,,,,21,,,,,26
,,,,,26,,,,,,22.5,27,,20,25.5,,18,,,25.5,25.5,,,,25,,,19,,,,26.5,,,,,,,,,,,,,,,,,,,,,,17,22.5,,,,,,24.5,,12.5,,,17.5,,,,,,,,22.5,,,,,25.5,,,,,19,,,,,24.5
,,,,,25.5,,,,,,21.5,26,,19,23,,18,,,20,24.5,,,,21,,,19,,,,26,,,,,,,,,,,,,,,,,,,,,,18,24,,,,,,24.5,,12.5,,,16,,,,,,,,17,,,,,28,,,,,18,,,,,25
,,,,,24.5,,,,,,22.5,26,,20,23,,18,,,16,23,,,,26,,,19,,,,26.5,,,,,,,,,,,,,,,,,,,,,,19,25,,,,,,29.5,,12.5,,,16,,,,,,,,18.5,,,,,28.5,,,,,19,,,,,20
,,,,,25.5,,,,,,21.5,26,,17.5,21.5,,19.5,,,17.5,23,,,,28,,,17.5,,,,28,,,,,,,,,,,,,,,,,,,,,,17,24,,,,,,28.5,,12.5,,,17.5,,,,,,,,17,,,,,28,,,,,15,,,,,21
,,,,,21.5,,,,,,22.5,26,,17.5,25.5,,15.5,,,18.5,23,,,,26,,,19,,,,28.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,27,,12.5,,,16,,,,,,,,18.5,,,,,25.5,,,,,17,,,,,20
,,,,,25.5,,,,,,21.5,26,,19,24.5,,17,,,18.5,24.5,,,,25,,,19,,,,28.5,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,27,,12.5,,,16,,,,,,,,17,,,,,24,,,,,15,,,,,21
,,,,,24.5,,,,,,24,25.5,,20,23,,18,,,21.5,23,,,,24,,,19,,,,31,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,27,,12.5,,,17.5,,,,,,,,18.5,,,,,22.5,,,,,15,,,,,25
,,,,,22.5,,,,,,24.5,25.5,,20,25.5,,18,,,18.5,23,,,,23,,,19,,,,28,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,28.5,,12.5,,,16,,,,,,,,19.5,,,,,24,,,,,15,,,,,25
,,,,,24.5,,,,,,24.5,25.5,,20,24.5,,18,,,18.5,23,,,,24,,,17.5,,,,31,,,,,,,,,,,,,,,,,,,,,,12,22.5,,,,,,28.5,,12.5,,,16,,,,,,,,25.5,,,,,24.5,,,,,18,,,,,25
,,,,,23,,,,,,24,26,,20,24.5,,17,,,18.5,23,,,,23,,,19,,,,26.5,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,22.5,,12.5,,,17.5,,,,,,,,24,,,,,24,,,,,19,,,,,25
,,,,,21.5,,,,,,21.5,26,,17.5,23,,18,,,18.5,24.5,,,,,,,19,,,,28.5,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,22.5,,12.5,,,16,,,,,,,,25.5,,,,,24.5,,,,,18,,,,,26
,,,,,25.5,,,,,,21.5,28,,19,24.5,,18,,,18.5,22.5,,,,,,,19,,,,25.5,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,22.5,,12.5,,,16,,,,,,,,24,,,,,24,,,,,19,,,,,27
,,,,,24.5,,,,,,21.5,28,,20,23,,18,,,23,23,,,,,,,19,,,,24.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,20,,12.5,,,16,,,,,,,,25.5,,,,,24,,,,,18,,,,,28
,,,,,20,,,,,,25.5,28,,20,24.5,,18,,,18.5,24.5,,,,,,,17.5,,,,24,,,,,,,,,,,,,,,,,,,,,,12,25,,,,,,20,,12.5,,,16,,,,,,,,26.5,,,,,24.5,,,,,19,,,,,27
,,,,,27,,,,,,24.5,28,,14,23,,19.5,,,25.5,25.5,,,,,,,19,,,,24.5,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,21.5,,12.5,,,17.5,,,,,,,,21.5,,,,,24,,,,,21,,,,,29
,,,,,26,,,,,,24.5,27,,14,24.5,,15.5,,,22.5,25.5,,,,,,,19,,,,28.5,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,22.5,,12.5,,,17.5,,,,,,,,21.5,,,,,24.5,,,,,19,,,,,22.5
,,,,,25.5,,,,,,22.5,27,,14,23,,,,,25.5,25.5,,,,,,,19,,,,26.5,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,20,,12.5,,,16,,,,,,,,21.5,,,,,24,,,,,18,,,,,25.5
,,,,,24.5,,,,,,22.5,29,,14,24.5,,,,,20,25.5,,,,,,,19,,,,27,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,20,,12.5,,,16,,,,,,,,21.5,,,,,24,,,,,19,,,,,26.5
,,,,,25.5,,,,,,19.5,27,,14,23,,,,,25.5,24.5,,,,,,,17.5,,,,26.5,,,,,,,,,,,,,,,,,,,,,,12,22.5,,,,,,20,,12.5,,,16,,,,,,,,21.5,,,,,24.5,,,,,21,,,,,28.5
,,,,,21.5,,,,,,20,25,,14,24.5,,,,,25.5,23,,,,,,,21.5,,,,26,,,,,,,,,,,,,,,,,,,,,,19,22.5,,,,,,20,,12.5,,,13,,,,,,,,21.5,,,,,24,,,,,19,,,,,28
,,,,,25.5,,,,,,21.5,23,,24.5,23,,,,,25.5,,,,,,,,19,,,,26.5,,,,,,,,,,,,,,,,,,,,,,19,22.5,,,,,,19.5,,12.5,,,13,,,,,,,,21.5,,,,,24.5,,,,,19,,,,,26.5
,,,,,24.5,,,,,,22.5,26,,23,22.5,,,,,20,,,,,,,,19,,,,21.5,,,,,,,,,,,,,,,,,,,,,,19,19.5,,,,,,22.5,,12.5,,,13,,,,,,,,21.5,,,,,24,,,,,19,,,,,25.5
,,,,,24.5,,,,,,22.5,26,,24.5,23,,,,,20,,,,,,,,19,,,,21.5,,,,,,,,,,,,,,,,,,,,,,19,22.5,,,,,,22.5,,12.5,,,12,,,,,,,,21.5,,,,,24.5,,,,,18,,,,,25.5
,,,,,22.5,,,,,,21.5,26,,21,21.5,,,,,23,,,,,,,,19,,,,21.5,,,,,,,,,,,,,,,,,,,,,,17,19.5,,,,,,22.5,,12.5,,,13,,,,,,,,21.5,,,,,24,,,,,19,,,,,25.5
,,,,,23,,,,,,22.5,26,,21,22.5,,,,,17.5,,,,,,,,17.5,,,,21.5,,,,,,,,,,,,,,,,,,,,,,18,22,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,24.5,,,,,18,,,,,26.5
,,,,,21.5,,,,,,21.5,26,,22,23,,,,,23,,,,,,,,21.5,,,,21.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,24,,,,,19,,,,,25.5
,,,,,25.5,,,,,,22.5,25.5,,21,22.5,,,,,17.5,,,,,,,,19,,,,21.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,21.5,,12.5,,,,,,,,,,,21.5,,,,,25.5,,,,,18,,,,,26.5
,,,,,24.5,,,,,,21.5,25.5,,20,21.5,,,,,22.5,,,,,,,,19,,,,21.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,22.5,,12.5,,,,,,,,,,,21.5,,,,,21.5,,,,,19,,,,,28
,,,,,20,,,,,,25.5,25.5,,14.5,21.5,,,,,17.5,,,,,,,,19,,,,21,,,,,,,,,,,,,,,,,,,,,,16,22.5,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,21,,,,,18,,,,,28
,,,,,27,,,,,,24,26,,,21.5,,,,,22.5,,,,,,,,19,,,,21,,,,,,,,,,,,,,,,,,,,,,17.5,22.5,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,28,,,,,19,,,,,25.5
,,,,,26,,,,,,24,26,,,22.5,,,,,17.5,,,,,,,,21.5,,,,24,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,19.5,,12.5,,,,,,,,,,,21.5,,,,,28,,,,,18,,,,,26.5
,,,,,25.5,,,,,,21.5,,,,23,,,,,21.5,,,,,,,,21.5,,,,21,,,,,,,,,,,,,,,,,,,,,,22,24,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,28,,,,,18.5,,,,,28.5
,,,,,24.5,,,,,,21.5,,,,21.5,,,,,17.5,,,,,,,,21.5,,,,21,,,,,,,,,,,,,,,,,,,,,,22,24,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,28,,,,,18,,,,,28
,,,,,25.5,,,,,,21.5,,,,22.5,,,,,21.5,,,,,,,,21.5,,,,19.5,,,,,,,,,,,,,,,,,,,,,,22,25,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,28,,,,,17,,,,,26.5
,,,,,21.5,,,,,,21.5,,,,22.5,,,,,17.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,28,,,,,18,,,,,25.5
,,,,,25.5,,,,,,26.5,,,,23,,,,,20,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,20,,12.5,,,,,,,,,,,21.5,,,,,28,,,,,14,,,,,25.5
,,,,,24.5,,,,,,27,,,,24.5,,,,,17.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,16,22.5,,,,,,20,,12.5,,,,,,,,,,,18.5,,,,,,,,,,14,,,,,25.5
,,,,,20,,,,,,26.5,,,,22.5,,,,,20,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,17.5,22.5,,,,,,21.5,,12.5,,,,,,,,,,,18.5,,,,,,,,,,14,,,,,26.5
,,,,,24.5,,,,,,25.5,,,,22.5,,,,,17.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,22.5,,26,,,,,,,,,,,17,,,,,,,,,,22,,,,,25.5
,,,,,22.5,,,,,,24.5,,,,22.5,,,,,20,,,,,,,,19,,,,18.5,,,,,,,,,,,,,,,,,,,,,,24.5,24,,,,,,22.5,,26,,,,,,,,,,,18.5,,,,,,,,,,22,,,,,26.5
,,,,,23,,,,,,25.5,,,,22.5,,,,,18.5,,,,,,,,20,,,,18.5,,,,,,,,,,,,,,,,,,,,,,24.5,25.5,,,,,,21.5,,26,,,,,,,,,,,15.5,,,,,,,,,,21,,,,,28.5
,,,,,24.5,,,,,,26.5,,,,22.5,,,,,21.5,,,,,,,,19,,,,21.5,,,,,,,,,,,,,,,,,,,,,,24.5,25,,,,,,21.5,,25,,,,,,,,,,,25.5,,,,,,,,,,21,,,,,28
,,,,,25.5,,,,,,26.5,,,,22.5,,,,,21.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,20,,26,,,,,,,,,,,25.5,,,,,,,,,,18.5,,,,,26.5
,,,,,21.5,,,,,,21.5,,,,24.5,,,,,23,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,22.5,,,,,,20,,23,,,,,,,,,,,26.5,,,,,,,,,,19,,,,,25.5
,,,,,25.5,,,,,,21.5,,,,22.5,,,,,24.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,20,,22,,,,,,,,,,,18.5,,,,,,,,,,18,,,,,25.5
,,,,,24.5,,,,,,21.5,,,,23,,,,,20,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,20,,22,,,,,,,,,,,17,,,,,,,,,,17,,,,,25.5
,,,,,20,,,,,,21.5,,,,22.5,,,,,23,,,,,,,,19,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,20,,23,,,,,,,,,,,18.5,,,,,,,,,,18,,,,,24
,,,,,27,,,,,,22.5,,,,21.5,,,,,18.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,20,,24,,,,,,,,,,,17,,,,,,,,,,17,,,,,25.5
,,,,,26,,,,,,21.5,,,,23,,,,,16,,,,,,,,19,,,,19.5,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,21.5,,24.5,,,,,,,,,,,18.5,,,,,,,,,,19,,,,,25.5
,,,,,25.5,,,,,,24,,,,21.5,,,,,17.5,,,,,,,,21.5,,,,19.5,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,22.5,,24.5,,,,,,,,,,,19.5,,,,,,,,,,15,,,,,26.5
,,,,,24.5,,,,,,21.5,,,,21.5,,,,,18.5,,,,,,,,19,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,20,,22,,,,,,,,,,,28,,,,,,,,,,24,,,,,22.5
,,,,,25.5,,,,,,24.5,,,,22.5,,,,,18.5,,,,,,,,19,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,19.5,,22,,,,,,,,,,,26.5,,,,,,,,,,22,,,,,22.5
,,,,,25.5,,,,,,24.5,,,,23,,,,,18.5,,,,,,,,17.5,,,,19.5,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,20,,24.5,,,,,,,,,,,18.5,,,,,,,,,,21,,,,,24
,,,,,25.5,,,,,,25.5,,,,22.5,,,,,18.5,,,,,,,,16,,,,19.5,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,29.5,,25,,,,,,,,,,,21.5,,,,,,,,,,21,,,,,25
,,,,,24.5,,,,,,24.5,,,,21.5,,,,,18.5,,,,,,,,22,,,,19.5,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,29.5,,26,,,,,,,,,,,21.5,,,,,,,,,,22,,,,,25.5
,,,,,23,,,,,,24,,,,22.5,,,,,18.5,,,,,,,,21.5,,,,19,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,29.5,,26,,,,,,,,,,,21.5,,,,,,,,,,19,,,,,25.5
,,,,,23,,,,,,24.5,,,,22.5,,,,,23,,,,,,,,22,,,,19.5,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,27,,26.5,,,,,,,,,,,21.5,,,,,,,,,,21,,,,,25.5
,,,,,24.5,,,,,,24.5,,,,23,,,,,18.5,,,,,,,,21.5,,,,21,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,27,,26.5,,,,,,,,,,,21.5,,,,,,,,,,18,,,,,26.5
,,,,,24.5,,,,,,21.5,,,,24.5,,,,,22.5,,,,,,,,21.5,,,,24,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,27,,25.5,,,,,,,,,,,21.5,,,,,,,,,,18,,,,,25.5
,,,,,24.5,,,,,,21.5,,,,23,,,,,18.5,,,,,,,,24.5,,,,21.5,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,24.5,,26,,,,,,,,,,,21.5,,,,,,,,,,17,,,,,28
,,,,,23,,,,,,21.5,,,,22.5,,,,,25.5,,,,,,,,20,,,,21.5,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,24.5,,28.5,,,,,,,,,,,21.5,,,,,,,,,,18,,,,,28
,,,,,23,,,,,,22.5,,,,22.5,,,,,20,,,,,,,,20,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,26,,,,,,,,,,,21.5,,,,,,,,,,19,,,,,25.5
,,,,,21.5,,,,,,24,,,,22.5,,,,,25.5,,,,,,,,20,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,25,,,,,,,,,,,21.5,,,,,,,,,,18,,,,,28
,,,,,20,,,,,,24.5,,,,24.5,,,,,25.5,,,,,,,,20,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,24,,,,,,,,,,,21.5,,,,,,,,,,19,,,,,28
,,,,,21.5,,,,,,24.5,,,,22.5,,,,,25.5,,,,,,,,20,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,22,,,,,,,,,,,21.5,,,,,,,,,,18,,,,,28.5
,,,,,,,,,,,24,,,,24.5,,,,,21.5,,,,,,,,19,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,24,,,,,,,,,,,21.5,,,,,,,,,,19,,,,,28
,,,,,,,,,,,24.5,,,,23,,,,,25.5,,,,,,,,20,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,26,,,,,,,,,,,21.5,,,,,,,,,,21,,,,,26.5
,,,,,,,,,,,24,,,,25.5,,,,,16,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,25,,,,,,,,,,,21.5,,,,,,,,,,19,,,,,25.5
,,,,,,,,,,,24,,,,24.5,,,,,21.5,,,,,,,,21,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,24,,,,,,,,,,,21.5,,,,,,,,,,18,,,,,25.5
,,,,,,,,,,,22.5,,,,23,,,,,20,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,22,,,,,,,,,,,21.5,,,,,,,,,,19,,,,,22.5
,,,,,,,,,,,21.5,,,,24.5,,,,,18.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,26,,,,,,,,,,,25.5,,,,,,,,,,18,,,,,26.5
,,,,,,,,,,,21.5,,,,23,,,,,24.5,,,,,,,,20,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,22,,,,,,,,,,,26.5,,,,,,,,,,15,,,,,25.5
,,,,,,,,,,,22.5,,,,24.5,,,,,25.5,,,,,,,,19,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,21.5,,,,,,,,,,,28,,,,,,,,,,24,,,,,25.5
,,,,,,,,,,,24,,,,23,,,,,26,,,,,,,,23,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,26,,,,,,,,,,,28.5,,,,,,,,,,22,,,,,26.5
,,,,,,,,,,,24.5,,,,25.5,,,,,25.5,,,,,,,,23,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,21.5,,,,,,,,,,,28,,,,,,,,,,21,,,,,25.5
,,,,,,,,,,,24.5,,,,25.5,,,,,,,,,,,,,23,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,23,,,,,,,,,,,26.5,,,,,,,,,,22,,,,,28
,,,,,,,,,,,25.5,,,,25.5,,,,,,,,,,,,,23,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,22,,,,,,,,,,,25.5,,,,,,,,,,19,,,,,26.5
,,,,,,,,,,,24.5,,,,25.5,,,,,,,,,,,,,21.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,26.5,,,,,,,,,,21,,,,,25.5
,,,,,,,,,,,24,,,,25.5,,,,,,,,,,,,,20,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,25.5,,,,,,,,,,18.5,,,,,28.5
,,,,,,,,,,,24.5,,,,25.5,,,,,,,,,,,,,19,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,22.5,,,,,,,,,,18,,,,,29.5
,,,,,,,,,,,26.5,,,,21.5,,,,,,,,,,,,,24.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,25.5,,,,,,,,,,17,,,,,28.5
,,,,,,,,,,,22.5,,,,24.5,,,,,,,,,,,,,24.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,25.5,,,,,,,,,,18,,,,,28
,,,,,,,,,,,22.5,,,,22.5,,,,,,,,,,,,,24.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,25.5,,,,,,,,,,19,,,,,28.5
,,,,,,,,,,,24,,,,23,,,,,,,,,,,,,23,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,25.5,,,,,,,,,,18,,,,,28
,,,,,,,,,,,24.5,,,,24.5,,,,,,,,,,,,,24.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,26.5,,,,,,,,,,19,,,,,26.5
,,,,,,,,,,,24.5,,,,23,,,,,,,,,,,,,24.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,22.5,,,,,,,,,,18,,,,,28
,,,,,,,,,,,24.5,,,,22.5,,,,,,,,,,,,,24.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,25.5,,,,,,,,,,19,,,,,26.5
,,,,,,,,,,,24.5,,,,20,,,,,,,,,,,,,24.5,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,25.5,,,,,,,,,,21,,,,,28
,,,,,,,,,,,24,,,,24.5,,,,,,,,,,,,,23,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,25.5,,,,,,,,,,19,,,,,
,,,,,,,,,,,24.5,,,,24.5,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,25.5,,,,,,,,,,21,,,,,
